Year,State,Crop,Min Price,Max Price
15-09-2023,Punjab,Long Melon(Kakri),7164.53,7943.67
15-09-2023,Punjab,Rajgir,2005.99,9954.78
15-09-2023,Punjab,Elephant Yam (Suran),7962.02,9818.52
15-09-2023,Punjab,Mahua Seed(Hippe seed),2989.95,9022
15-09-2023,Punjab,Apple,5184.11,6196.04
15-09-2023,Rajasthan,Field Pea,4154.35,7985.15
15-09-2023,Rajasthan,Chapparad Avare,4191.34,9016.23
15-09-2023,Rajasthan,Betal Leaves,2739.54,8997.58
15-09-2023,Rajasthan,Arecanut(Betelnut/Supari),2840.91,8997.87
15-09-2023,Rajasthan,Potato,7611.33,8965.7
15-09-2023,Tripura,Masur Dal,7915.28,9358.62
15-09-2023,Tripura,Soanf,7310.27,9961.32
15-09-2023,Tripura,Arhar (Tur/Red Gram)(Whole),3477.05,6917.66
15-09-2023,Tripura,Custard Apple (Sharifa),3151.41,8738.64
15-09-2023,Tripura,Raddish,4178,7827.53
15-09-2023,Uttar Pradesh,Cock,3219.7,9287.45
15-09-2023,Uttar Pradesh,Fish,7646.42,9226.8
15-09-2023,Uttar Pradesh,Turmeric,4561.41,5277.09
15-09-2023,Uttar Pradesh,Masur Dal,4530.47,5069.6
15-09-2023,Uttar Pradesh,Lak(Teora),5829.23,9459.38
15-09-2023,Uttrakhand,Lentil (Masur)(Whole),6013.1,6520.78
15-09-2023,Uttrakhand,Barley (Jau),7345.17,8782.46
15-09-2023,Uttrakhand,Mataki,3988.06,7010.77
15-09-2023,Uttrakhand,Tube Rose(Double),4325.43,7565.17
15-09-2023,Uttrakhand,Copra,4272.34,6664.26
15-09-2023,Andhra Pradesh,Ridgeguard(Tori),5079.1,5582.6
15-09-2023,Andhra Pradesh,Peas cod,7435.47,8443.91
15-09-2023,Andhra Pradesh,Mango,5770.89,7165.05
15-09-2023,Andhra Pradesh,Jute,4647.91,6421.47
15-09-2023,Andhra Pradesh,Season Leaves,2536.34,7842.88
15-09-2023,Bihar,Pepper ungarbled,3891.12,4949.94
15-09-2023,Bihar,Pomegranate,7903.43,9292.58
15-09-2023,Bihar,Dry Fodder,3844.41,7485.56
15-09-2023,Bihar,Tinda,6351.66,7099.2
15-09-2023,Bihar,Long Melon(Kakri),5954.81,8122.22
15-09-2023,Chandigarh,Chow Chow,7475.29,9170.08
15-09-2023,Chandigarh,Spinach,2962.69,3720.59
15-09-2023,Chandigarh,Kartali (Kantola),3038.78,6533.49
15-09-2023,Chandigarh,Marigold(loose),7867.16,8391.91
15-09-2023,Chandigarh,Taramira,3140.86,3835.19
15-09-2023,Chattisgarh,Firewood,2595.09,4086.17
15-09-2023,Chattisgarh,Groundnut (Split),5280.22,8986.36
15-09-2023,Chattisgarh,Ajwan,7570,9446.71
15-09-2023,Chattisgarh,Water Melon,3502.96,6065
15-09-2023,Chattisgarh,Gur(Jaggery),7947.34,8526.2
15-09-2023,Jammu and Kashmir,Apple,3800.47,6247.83
15-09-2023,Jammu and Kashmir,Pomegranate,6023.11,7499.58
15-09-2023,Jammu and Kashmir,Mustard,5931.23,8162.59
15-09-2023,Jammu and Kashmir,Jamun(Narale Hannu),5928.41,6450.6
15-09-2023,Jammu and Kashmir,Chikoos(Sapota),3749.31,8466.04
15-09-2023,Karnataka,Mustard Oil,3218.52,4608.83
15-09-2023,Karnataka,Kodo Millet(Varagu),3169.91,6859.3
15-09-2023,Karnataka,Ridgeguard(Tori),3292.81,6559.66
15-09-2023,Karnataka,Rose(Local),2615.5,4078.28
15-09-2023,Karnataka,Same/Savi,5903.41,7472.36
15-09-2023,Madhya Pradesh,Green Chilli,2682.59,9473.09
15-09-2023,Madhya Pradesh,Cucumbar(Kheera),4761.43,7182.63
15-09-2023,Madhya Pradesh,Cocoa,5111.87,6144.28
15-09-2023,Madhya Pradesh,Long Melon(Kakri),3127,3863.1
15-09-2023,Madhya Pradesh,Carnation,6266.04,7857.39
15-09-2023,Maharashtra,Peas Wet,7313.87,8226.85
15-09-2023,Maharashtra,Pineapple,3216.1,7559.93
15-09-2023,Maharashtra,T.V. Cumbu,4748.87,8213.82
15-09-2023,Maharashtra,Water Melon,5446.72,6289.32
15-09-2023,Maharashtra,Neem Seed,5091.97,6698.08
15-09-2023,Meghalaya,Guar Seed(Cluster Beans Seed),4348.59,7383.89
15-09-2023,Meghalaya,Banana - Green,6185.39,7544.07
15-09-2023,Meghalaya,Castor Seed,5686.63,7661.12
15-09-2023,Meghalaya,Pegeon Pea (Arhar Fali),3811.72,4338.88
15-09-2023,Meghalaya,Lime,3364.5,6935.88
15-09-2023,NCT of Delhi,Bottle gourd,4887,9402.17
15-09-2023,NCT of Delhi,Beetroot,7512.21,8128.44
15-09-2023,NCT of Delhi,Arhar Dal(Tur Dal),6516.03,8489.36
15-09-2023,NCT of Delhi,Mataki,6816.07,8697.88
15-09-2023,NCT of Delhi,Corriander seed,2662.33,6591.06
15-09-2023,Pondicherry,Safflower,2432.79,9141.45
15-09-2023,Pondicherry,Papaya (Raw),3307.86,9529.91
15-09-2023,Pondicherry,Duster Beans,3642,9363.15
15-09-2023,Pondicherry,Kulthi(Horse Gram),6201.35,7515.25
15-09-2023,Pondicherry,Bajra(Pearl Millet/Cumbu),7444.69,8663
15-09-2023,Tamil Nadu,Soanf,6830.44,7947.65
15-09-2023,Tamil Nadu,Masur Dal,6717.39,7599.61
15-09-2023,Tamil Nadu,Mousambi(Sweet Lime),2278.18,9682.53
15-09-2023,Tamil Nadu,Wood,5011.4,9743.63
15-09-2023,Tamil Nadu,Patti Calcutta,7346.38,8327.19
15-09-2023,Telangana,Peas(Dry),4340.29,4924.94
15-09-2023,Telangana,Coconut Oil,6647.34,7749.19
15-09-2023,Telangana,Arhar (Tur/Red Gram)(Whole),2634.75,3161.68
15-09-2023,Telangana,Alsandikai,5152.52,6727.55
15-09-2023,Telangana,Bhindi(Ladies Finger),3786.34,5607.87
15-09-2023,West Bengal,Lotus,7681.94,8546.45
15-09-2023,West Bengal,Ginger(Green),2755.11,5994.36
15-09-2023,West Bengal,Papaya (Raw),6061.8,6821.99
15-09-2023,West Bengal,Ginger(Dry),5843.31,8995.73
15-09-2023,West Bengal,Suva (Dill Seed),2608.86,8244.11
15-09-2023,Goa,Bhindi(Ladies Finger),2817.63,3366.25
15-09-2023,Goa,Grapes,5413.16,7812.26
15-09-2023,Goa,French Beans (Frasbean),7412.09,8861.92
15-09-2023,Goa,Jute,5252.03,9015.5
15-09-2023,Goa,Apple,2401.6,8590.18
15-09-2023,Andaman and Nicobar,Pumpkin,6595.47,9715.89
15-09-2023,Andaman and Nicobar,Kakada,4023.53,8133.79
15-09-2023,Andaman and Nicobar,Pear(Marasebu),6070.98,7475.8
15-09-2023,Andaman and Nicobar,Groundnut (Split),3393.18,4455.04
15-09-2023,Andaman and Nicobar,Green Chilli,4183.05,8320.78
30-09-2023,Gujarat,Cinamon(Dalchini),7772.79,8960.32
30-09-2023,Gujarat,Jarbara,7377.79,7938.23
30-09-2023,Gujarat,French Beans (Frasbean),5047.41,9618.69
30-09-2023,Gujarat,Elephant Yam (Suran),5169.24,8725.7
30-09-2023,Gujarat,Anthorium,3788.46,9229.45
30-09-2023,Haryana,Sheep,2004.32,4071.27
30-09-2023,Haryana,Tube Rose(Single),3141.43,5938.92
30-09-2023,Haryana,Drumstick,4030.94,7801.01
30-09-2023,Haryana,Sugar,4920.37,7994.46
30-09-2023,Haryana,Kodo Millet(Varagu),4124.48,8554.69
30-09-2023,Himachal Pradesh,Dry Fodder,2352.66,7691.98
30-09-2023,Himachal Pradesh,Niger Seed (Ramtil),5738.25,6906.97
30-09-2023,Himachal Pradesh,Cotton,2764.49,5554.79
30-09-2023,Himachal Pradesh,Cherry,4529.82,6666.88
30-09-2023,Himachal Pradesh,Guar,5424.66,8432.83
30-09-2023,Kerala,Black Gram (Urd Beans)(Whole),2452.61,8983.65
30-09-2023,Kerala,Kodo Millet(Varagu),3099.02,4522.43
30-09-2023,Kerala,Gram Raw(Chholia),5941.38,7067.29
30-09-2023,Kerala,Alasande Gram,4015.37,7680.63
30-09-2023,Kerala,Moath Dal,2067.5,2831
30-09-2023,Nagaland,Methi Seeds,3005.3,5379.32
30-09-2023,Nagaland,Pineapple,6087.98,8024.74
30-09-2023,Nagaland,Thinai (Italian Millet),7540.89,9578.14
30-09-2023,Nagaland,Bengal Gram Dal (Chana Dal),2792.3,5540.85
30-09-2023,Nagaland,Apple,4739.83,9161.71
30-09-2023,Odisha,Knool Khol,2726.06,3349.01
30-09-2023,Odisha,Carrot,4028.31,9961.26
30-09-2023,Odisha,Pumpkin,4838.58,5595.47
30-09-2023,Odisha,Surat Beans (Papadi),6987.71,8373.16
30-09-2023,Odisha,Guar Seed(Cluster Beans Seed),2447.04,4203.07
30-09-2023,Punjab,Tamarind Fruit,4460.41,8433.51
30-09-2023,Punjab,Linseed,4030.49,7327.81
30-09-2023,Punjab,Mustard Oil,4637.26,9243.32
30-09-2023,Punjab,Mahua,7918.88,9583.54
30-09-2023,Punjab,Cashewnuts,6116.98,7721.59
30-09-2023,Rajasthan,Thinai (Italian Millet),6136.88,9690.67
30-09-2023,Rajasthan,Soanf,4466.42,6099.72
30-09-2023,Rajasthan,Ajwan,6611.82,9222.84
30-09-2023,Rajasthan,He Buffalo,2809.21,6113.23
30-09-2023,Rajasthan,Jack Fruit,6255.89,7886.78
30-09-2023,Tripura,Duck,3082.47,9378.79
30-09-2023,Tripura,Bull,5256.58,6660.78
30-09-2023,Tripura,Methi Seeds,3116.84,7971.29
30-09-2023,Tripura,Linseed,3598.73,8247.87
30-09-2023,Tripura,Kartali (Kantola),4024.05,6398.05
30-09-2023,Uttar Pradesh,Round gourd,5179.01,7667.63
30-09-2023,Uttar Pradesh,Kodo Millet(Varagu),4317.66,7374.21
30-09-2023,Uttar Pradesh,Pomegranate,4906.1,6549.93
30-09-2023,Uttar Pradesh,Plum,6119.44,6714.35
30-09-2023,Uttar Pradesh,Tube Rose(Double),5509.5,9126.87
30-09-2023,Uttrakhand,Sunflower,6933.77,8350.1
30-09-2023,Uttrakhand,Mataki,3518.44,7763.66
30-09-2023,Uttrakhand,Tobacco,3821.72,7056.37
30-09-2023,Uttrakhand,Apple,2352.8,3535.8
30-09-2023,Uttrakhand,Yam,4066.95,6617.97
30-09-2023,Andhra Pradesh,Gladiolus Cut Flower,7246.71,7934.91
30-09-2023,Andhra Pradesh,Bitter gourd,5255.88,8489.84
30-09-2023,Andhra Pradesh,Capsicum,6905.02,7656.44
30-09-2023,Andhra Pradesh,Foxtail Millet(Navane),6036.61,8675.93
30-09-2023,Andhra Pradesh,Thinai (Italian Millet),4491.07,8120.71
30-09-2023,Bihar,Guar,2338.05,3881.62
30-09-2023,Bihar,Peas cod,3365.1,9421.97
30-09-2023,Bihar,Thondekai,5262.02,7898.21
30-09-2023,Bihar,Duster Beans,7199.72,9462.12
30-09-2023,Bihar,Cucumbar(Kheera),7070.48,8435.99
30-09-2023,Chandigarh,Castor Seed,4120,5503
30-09-2023,Chandigarh,Drumstick,5333.73,6810.94
30-09-2023,Chandigarh,Jarbara,4491.87,7046.8
30-09-2023,Chandigarh,Dry Grapes,6856.42,8280.55
30-09-2023,Chandigarh,Chikoos(Sapota),3330.48,5711.79
30-09-2023,Chattisgarh,Pumpkin,6059.24,9151.51
30-09-2023,Chattisgarh,Onion,4793.04,6576.4
30-09-2023,Chattisgarh,Gur(Jaggery),4018.79,5206.58
30-09-2023,Chattisgarh,Neem Seed,4690.22,7702.69
30-09-2023,Chattisgarh,Amphophalus,5329.26,9385.74
30-09-2023,Jammu and Kashmir,Kodo Millet(Varagu),7255.25,8143.57
30-09-2023,Jammu and Kashmir,Almond(Badam),7137.42,8521.49
30-09-2023,Jammu and Kashmir,Same/Savi,6946.92,7636.43
30-09-2023,Jammu and Kashmir,Foxtail Millet(Navane),2610.54,8087.93
30-09-2023,Jammu and Kashmir,Soyabean,2748.6,4354.96
30-09-2023,Karnataka,Cherry,4928.59,9557.36
30-09-2023,Karnataka,Alsandikai,6607.43,8138.69
30-09-2023,Karnataka,Cock,5975.19,9012.57
30-09-2023,Karnataka,Turmeric (raw),5584.92,6239.72
30-09-2023,Karnataka,Chilly Capsicum,7089.03,8592.33
30-09-2023,Madhya Pradesh,Green Fodder,5806.77,9324.76
30-09-2023,Madhya Pradesh,Green Avare (W),7914.34,8645.95
30-09-2023,Madhya Pradesh,Mustard,7842.74,9551
30-09-2023,Madhya Pradesh,Paddy(Dhan)(Common),3772.97,5910.84
30-09-2023,Madhya Pradesh,Cowpea (Lobia/Karamani),2927.15,4997.05
30-09-2023,Maharashtra,Knool Khol,6885.21,9005.37
30-09-2023,Maharashtra,Mousambi(Sweet Lime),7641.02,9881.78
30-09-2023,Maharashtra,Mint(Pudina),6123.9,9713.13
30-09-2023,Maharashtra,Wheat,5641.94,7043.39
30-09-2023,Maharashtra,Sweet Pumpkin,2799.92,5643.46
30-09-2023,Meghalaya,Kartali (Kantola),2439.39,5919.61
30-09-2023,Meghalaya,Amaranthus,6658.01,9555.58
30-09-2023,Meghalaya,Sabu Dan,2481.42,8616.78
30-09-2023,Meghalaya,Kakada,3075.05,6411.03
30-09-2023,Meghalaya,Bitter gourd,4937.86,8332.19
30-09-2023,NCT of Delhi,Squash(Chappal Kadoo),2804.89,8792.61
30-09-2023,NCT of Delhi,Lilly,2952.17,6509.64
30-09-2023,NCT of Delhi,Pumpkin,6192.87,9157.14
30-09-2023,NCT of Delhi,Lemon,6073.61,9022.98
30-09-2023,NCT of Delhi,Rose(Loose)),7581.03,8777.87
30-09-2023,Pondicherry,Black pepper,3988.46,9656.75
30-09-2023,Pondicherry,Foxtail Millet(Navane),7273.64,8987.52
30-09-2023,Pondicherry,Marigold(Calcutta),2321.81,6182.36
30-09-2023,Pondicherry,Lak(Teora),4663.99,5468.25
30-09-2023,Pondicherry,Cherry,5439.93,9601.38
30-09-2023,Tamil Nadu,Dry Grapes,5048.72,9924.3
30-09-2023,Tamil Nadu,Groundnut pods (raw),5380.29,9963.91
30-09-2023,Tamil Nadu,Elephant Yam (Suran),7812.34,8853.04
30-09-2023,Tamil Nadu,Cow,3965.53,6316.35
30-09-2023,Tamil Nadu,Tomato,3446.25,9477.97
30-09-2023,Telangana,Cluster beans,6317.58,7582.05
30-09-2023,Telangana,Bengal Gram Dal (Chana Dal),6949.29,9954.28
30-09-2023,Telangana,Broomstick(Flower Broom),4854.49,9430.35
30-09-2023,Telangana,Calf,5350.39,9680.84
30-09-2023,Telangana,Cherry,6373.46,7934.14
30-09-2023,West Bengal,Groundnut (Split),2780.31,4253.61
30-09-2023,West Bengal,Pomegranate,5841.55,8854.56
30-09-2023,West Bengal,Arecanut(Betelnut/Supari),3948.17,5926.57
30-09-2023,West Bengal,Cluster beans,2990.04,3872.82
30-09-2023,West Bengal,Jarbara,5996.19,8609.69
30-09-2023,Goa,Calf,7365.38,9504.93
30-09-2023,Goa,Firewood,3303.12,8483.97
30-09-2023,Goa,Onion Green,2840.26,3833.51
30-09-2023,Goa,Cinamon(Dalchini),5925.18,9471.67
30-09-2023,Goa,Peas Wet,4673.88,8611.74
30-09-2023,Andaman and Nicobar,Arecanut(Betelnut/Supari),4893.54,6486.76
30-09-2023,Andaman and Nicobar,Sweet Potato,6472.86,9937.93
30-09-2023,Andaman and Nicobar,Groundnut pods (raw),3387.18,8201.48
30-09-2023,Andaman and Nicobar,Jack Fruit,3645.02,8636.89
30-09-2023,Andaman and Nicobar,Pointed gourd (Parval),3993.31,7147.15
15-10-2023,Gujarat,Squash(Chappal Kadoo),5044.99,7170.43
15-10-2023,Gujarat,Cummin Seed(Jeera),5279.9,9836.57
15-10-2023,Gujarat,Cabbage,5810.71,6745.19
15-10-2023,Gujarat,Gur(Jaggery),2727.86,3674.16
15-10-2023,Gujarat,Papaya (Raw),7648.06,8680.22
15-10-2023,Haryana,Almond(Badam),4495.99,6750.77
15-10-2023,Haryana,Jasmine,3150.96,7103.88
15-10-2023,Haryana,Surat Beans (Papadi),7007.83,7589.18
15-10-2023,Haryana,Coffee,4781.49,8329.05
15-10-2023,Haryana,Cashewnuts,5275.15,9269.94
15-10-2023,Himachal Pradesh,Almond(Badam),5458.11,8186.73
15-10-2023,Himachal Pradesh,Guar,5452.63,9535.06
15-10-2023,Himachal Pradesh,Capsicum,3214.83,9778.59
15-10-2023,Himachal Pradesh,He Buffalo,2189.81,7599.97
15-10-2023,Himachal Pradesh,Masur Dal,4960.49,7609.75
15-10-2023,Kerala,Jarbara,7287.33,8542.23
15-10-2023,Kerala,Green Peas,2766.4,3797.98
15-10-2023,Kerala,Pointed gourd (Parval),3093.46,8343.49
15-10-2023,Kerala,Foxtail Millet(Navane),7817.26,9375.08
15-10-2023,Kerala,Mahua,7548.7,9701.12
15-10-2023,Nagaland,Knool Khol,7087.05,8092.96
15-10-2023,Nagaland,Copra,7147.18,9479.54
15-10-2023,Nagaland,Jack Fruit,6339.24,9894.78
15-10-2023,Nagaland,Guava,6153.74,8552.92
15-10-2023,Nagaland,Cabbage,5938.69,8214.57
15-10-2023,Odisha,Pegeon Pea (Arhar Fali),3074.85,5119.93
15-10-2023,Odisha,Field Pea,5974.46,8213.01
15-10-2023,Odisha,Turmeric (raw),2596.38,8083.71
15-10-2023,Odisha,Mahua,7326.62,9006.04
15-10-2023,Odisha,Duck,7005.61,9559.27
15-10-2023,Punjab,Rose(Loose)),2464.12,9787.7
15-10-2023,Punjab,Cock,6485.72,6986.8
15-10-2023,Punjab,Lak(Teora),3493.38,5878.81
15-10-2023,Punjab,Turmeric (raw),7147.61,8107.41
15-10-2023,Punjab,Dry Chillies,5425.77,8240.06
15-10-2023,Rajasthan,Chapparad Avare,4655.8,7020.19
15-10-2023,Rajasthan,Broomstick(Flower Broom),2200.2,5414.14
15-10-2023,Rajasthan,Sweet Potato,3199.25,6417.78
15-10-2023,Rajasthan,White Pumpkin,5244.04,8360.97
15-10-2023,Rajasthan,Peas Wet,3348.01,9276.45
15-10-2023,Tripura,She Buffalo,4356.99,8974.18
15-10-2023,Tripura,Cherry,6638.09,7514.42
15-10-2023,Tripura,Mango (Raw-Ripe),2612.49,3982.24
15-10-2023,Tripura,Broomstick(Flower Broom),5164.09,5906.92
15-10-2023,Tripura,Field Pea,4771.35,7571.27
15-10-2023,Uttar Pradesh,Calf,2317.35,6581.25
15-10-2023,Uttar Pradesh,Water Melon,7498.28,9861.77
15-10-2023,Uttar Pradesh,Guar Seed(Cluster Beans Seed),6329.35,6922.34
15-10-2023,Uttar Pradesh,Sheep,3112.73,5670.97
15-10-2023,Uttar Pradesh,Niger Seed (Ramtil),5684.16,9384.83
15-10-2023,Uttrakhand,Almond(Badam),7379.37,9886.79
15-10-2023,Uttrakhand,Kartali (Kantola),7530.06,9184.14
15-10-2023,Uttrakhand,Jamun(Narale Hannu),2108.64,7546.59
15-10-2023,Uttrakhand,Snakeguard,7217.87,9558.46
15-10-2023,Uttrakhand,Cabbage,6533.89,7724.98
15-10-2023,Andhra Pradesh,Pear(Marasebu),3732.85,6440.87
15-10-2023,Andhra Pradesh,Coriander(Leaves),7464.09,9603.23
15-10-2023,Andhra Pradesh,Rajgir,6067.54,8949.37
15-10-2023,Andhra Pradesh,Litchi,3162.77,9793.65
15-10-2023,Andhra Pradesh,Black pepper,6217.15,9985.47
15-10-2023,Bihar,Rice,5087.15,9010.07
15-10-2023,Bihar,Water Melon,7203.27,9702.15
15-10-2023,Bihar,Dry Grapes,2162.78,8619.51
15-10-2023,Bihar,Wheat Atta,2855.82,7412.44
15-10-2023,Bihar,Jamun(Narale Hannu),7866.1,8602.72
15-10-2023,Chandigarh,Wood,7003.99,7844.34
15-10-2023,Chandigarh,Ground Nut Seed,7490.78,8202.51
15-10-2023,Chandigarh,Rice,6853.76,9331.84
15-10-2023,Chandigarh,Tobacco,4028.49,6131.84
15-10-2023,Chandigarh,Groundnut pods (raw),7895.77,8849.39
15-10-2023,Chattisgarh,Coconut,2664.62,7314.54
15-10-2023,Chattisgarh,Foxtail Millet(Navane),5331.31,5975.92
15-10-2023,Chattisgarh,Pointed gourd (Parval),4398.2,7699.36
15-10-2023,Chattisgarh,Maize,5144.01,9168.2
15-10-2023,Chattisgarh,Sunflower,4275.28,7513.54
15-10-2023,Jammu and Kashmir,Rice,4065.71,8396.97
15-10-2023,Jammu and Kashmir,Lak(Teora),2591.13,5697.57
15-10-2023,Jammu and Kashmir,Tube Rose(Single),7176.57,8082.32
15-10-2023,Jammu and Kashmir,Tinda,2279.32,4837.05
15-10-2023,Jammu and Kashmir,Season Leaves,2782.09,3498.74
15-10-2023,Karnataka,Bajra(Pearl Millet/Cumbu),3604.74,8773.81
15-10-2023,Karnataka,Marigold(Calcutta),2579.12,9167.6
15-10-2023,Karnataka,He Buffalo,6679.95,8173.98
15-10-2023,Karnataka,Mataki,5167.18,6233.83
15-10-2023,Karnataka,Alasande Gram,4718.86,8135.1
15-10-2023,Madhya Pradesh,Same/Savi,5301.8,7445.97
15-10-2023,Madhya Pradesh,Pear(Marasebu),2907.36,8532.75
15-10-2023,Madhya Pradesh,Marigold(Calcutta),6216.75,8335.93
15-10-2023,Madhya Pradesh,Tube Rose(Single),6186.6,8320.62
15-10-2023,Madhya Pradesh,Water Melon,7767.5,9872.57
15-10-2023,Maharashtra,Amaranthus,7007.97,7768.06
15-10-2023,Maharashtra,Green Peas,6271.19,9112.71
15-10-2023,Maharashtra,Kabuli Chana(Chickpeas-White),5022.81,7981.58
15-10-2023,Maharashtra,Coffee,5802.43,9073.26
15-10-2023,Maharashtra,Bajra(Pearl Millet/Cumbu),5219.69,7645.34
15-10-2023,Meghalaya,Onion Green,2955.75,3777.94
15-10-2023,Meghalaya,Colacasia,4221.01,5423.17
15-10-2023,Meghalaya,Alasande Gram,4581.63,5206.5
15-10-2023,Meghalaya,Lotus,5340.76,7428.14
15-10-2023,Meghalaya,Kartali (Kantola),6130.75,8360.92
15-10-2023,NCT of Delhi,Beans,5625,8889.95
15-10-2023,NCT of Delhi,Gladiolus Cut Flower,4686.43,7790.02
15-10-2023,NCT of Delhi,Paddy(Dhan)(Basmati),2989.54,7374.27
15-10-2023,NCT of Delhi,Foxtail Millet(Navane),6420.92,8178.64
15-10-2023,NCT of Delhi,Lentil (Masur)(Whole),6648.21,9587.17
15-10-2023,Pondicherry,Bunch Beans,4734.45,6083.82
15-10-2023,Pondicherry,Pointed gourd (Parval),2707.64,3258.02
15-10-2023,Pondicherry,Chow Chow,3973.66,7232.56
15-10-2023,Pondicherry,Cow,5362.87,7291.3
15-10-2023,Pondicherry,Chikoos(Sapota),4319.16,8495.68
15-10-2023,Tamil Nadu,Green Gram Dal (Moong Dal),4218.43,5883.15
15-10-2023,Tamil Nadu,Anthorium,3913.93,6482.7
15-10-2023,Tamil Nadu,Capsicum,2596.78,5012.54
15-10-2023,Tamil Nadu,Tinda,2082.28,7657.33
15-10-2023,Tamil Nadu,Rose(Local),4108.65,9209.11
15-10-2023,Telangana,Dry Grapes,3119.05,3906.55
15-10-2023,Telangana,Ox,5703.11,6470.97
15-10-2023,Telangana,Mahua Seed(Hippe seed),4048.64,8611.62
15-10-2023,Telangana,Yam (Ratalu),5979.49,6593.36
15-10-2023,Telangana,Beans,7310.43,9306.5
15-10-2023,West Bengal,Arhar (Tur/Red Gram)(Whole),4859.92,6304.95
15-10-2023,West Bengal,Season Leaves,7892.9,9812.96
15-10-2023,West Bengal,Jaffri,6219.52,8109.24
15-10-2023,West Bengal,Cashewnuts,4457.03,5820.8
15-10-2023,West Bengal,Coconut,5502.67,8897.16
15-10-2023,Goa,Sweet Pumpkin,2595.56,3336.71
15-10-2023,Goa,Chrysanthemum(Loose),6328.94,7092.18
15-10-2023,Goa,Carnation,5196.69,6833.18
15-10-2023,Goa,Ragi (Finger Millet),5118.88,8137.16
15-10-2023,Goa,Cherry,2831.1,9570.04
15-10-2023,Andaman and Nicobar,Yam,2144.82,8498.65
15-10-2023,Andaman and Nicobar,Sheep,2273.12,4898.49
15-10-2023,Andaman and Nicobar,Little gourd (Kundru),7357.35,8201.09
15-10-2023,Andaman and Nicobar,Calf,7615.18,8896.19
15-10-2023,Andaman and Nicobar,Chili Red,7674.74,8651.17
30-10-2023,Gujarat,Jack Fruit,4542.25,5763.49
30-10-2023,Gujarat,Chrysanthemum(Loose),2328.47,5166.58
30-10-2023,Gujarat,Niger Seed (Ramtil),4060.77,5748.1
30-10-2023,Gujarat,Thinai (Italian Millet),4577.12,7127.31
30-10-2023,Gujarat,Green Fodder,5367.17,9218.8
30-10-2023,Haryana,Neem Seed,5855.78,6476.34
30-10-2023,Haryana,Drumstick,7891.87,8433.45
30-10-2023,Haryana,Sweet Potato,2014.36,2716.81
30-10-2023,Haryana,Seetapal,2491.8,8432.92
30-10-2023,Haryana,Karbuja(Musk Melon),4863.33,8030.04
30-10-2023,Himachal Pradesh,Brinjal,3294.13,4203.73
30-10-2023,Himachal Pradesh,Bengal Gram Dal (Chana Dal),7811.9,8940.85
30-10-2023,Himachal Pradesh,Tender Coconut,2884.31,8502.37
30-10-2023,Himachal Pradesh,Beans,4780.11,5329.94
30-10-2023,Himachal Pradesh,Ghee,7219.64,8145.79
30-10-2023,Kerala,Gram Raw(Chholia),3674.41,4318.38
30-10-2023,Kerala,Ginger(Green),7720.54,8815.53
30-10-2023,Kerala,Cashewnuts,5216.75,5749.14
30-10-2023,Kerala,Pepper ungarbled,7692.99,9065.26
30-10-2023,Kerala,Beans,2055.07,7345.5
30-10-2023,Nagaland,Tamarind Fruit,7641.05,8580.71
30-10-2023,Nagaland,Egg,6093.43,9605.57
30-10-2023,Nagaland,Pear(Marasebu),7591.89,8735.4
30-10-2023,Nagaland,Raibel,7842.9,9197.39
30-10-2023,Nagaland,Jowar(Sorghum),5826.78,8270.4
30-10-2023,Odisha,Paddy(Dhan)(Basmati),6449.11,8752.91
30-10-2023,Odisha,White Peas,4800.33,9193.96
30-10-2023,Odisha,Green Avare (W),3823.14,7041.82
30-10-2023,Odisha,Turmeric,3654.93,8475.78
30-10-2023,Odisha,Ginger(Dry),4672.2,7492.41
30-10-2023,Punjab,Tube Rose(Double),5978.84,7683.02
30-10-2023,Punjab,Rajgir,5970.52,7318.52
30-10-2023,Punjab,Chow Chow,6658.03,8501.87
30-10-2023,Punjab,Green Gram Dal (Moong Dal),2831.83,8444.51
30-10-2023,Punjab,Same/Savi,4208.72,6982.01
30-10-2023,Rajasthan,Seemebadnekai,6808.17,7891.9
30-10-2023,Rajasthan,Mashrooms,3800.99,5391.75
30-10-2023,Rajasthan,Wood,4676.82,5224.31
30-10-2023,Rajasthan,Groundnut (Split),6883.97,8531.83
30-10-2023,Rajasthan,Long Melon(Kakri),2560.04,9529.16
30-10-2023,Tripura,Ox,4212.71,7161.65
30-10-2023,Tripura,Bhindi(Ladies Finger),5843.24,7162.66
30-10-2023,Tripura,Litchi,5238.62,9772.51
30-10-2023,Tripura,White Peas,6483.67,8627.74
30-10-2023,Tripura,Cherry,5171.95,8583.97
30-10-2023,Uttar Pradesh,Mahua,3654.9,5855.72
30-10-2023,Uttar Pradesh,Apple,4789.05,8762.59
30-10-2023,Uttar Pradesh,Betal Leaves,5671.33,8468.28
30-10-2023,Uttar Pradesh,Custard Apple (Sharifa),5661.25,9313.1
30-10-2023,Uttar Pradesh,Maize,7004.47,8589.33
30-10-2023,Uttrakhand,Tobacco,5943.28,7782.32
30-10-2023,Uttrakhand,Egg,6952.23,8586.88
30-10-2023,Uttrakhand,Bottle gourd,4227.88,8551.9
30-10-2023,Uttrakhand,Rajgir,5924.35,8353.69
30-10-2023,Uttrakhand,Elephant Yam (Suran),5745.9,8630.65
